Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Converted
0,0.0,0,0.0,14,2405.2088,0.043559,0.08145,0.0,0.0,Dec,2,2,5,5,New_Visitor,True,0
0,0.0,0,0.0,8,337.0589,0.032037,0.084937,0.0,0.0,Feb,1,2,4,18,New_Visitor,False,0
2,9.0217,2,41.6395,40,917.1697,0.002477,0.04194,100.477188,0.0,Mar,4,1,1,3,Returning_Visitor,False,1
3,74.2746,1,28.5674,22,1744.1182,0.0,0.043131,0.0,0.0,Nov,2,1,1,18,Other,False,0
2,18.0296,0,0.0,40,3658.7744,0.0,0.0,5.320313,0.0,Mar,1,1,6,10,Returning_Visitor,False,0
3,32.1679,1,21.8244,63,1147.908,0.009823,0.002947,23.3428,0.0,May,2,10,2,1,Returning_Visitor,False,1
6,24.4347,1,25.4217,39,927.7398,0.01183,0.035729,25.423761,0.0,May,3,2,1,15,Returning_Visitor,True,1
2,42.7312,0,0.0,26,1479.7429,0.010208,0.042323,1.809642,0.0,Oct,1,2,3,4,Returning_Visitor,False,0
2,71.4641,1,10.9058,13,154.2946,0.014213,0.072648,0.0,0.0,May,4,1,8,10,Returning_Visitor,True,0
2,53.8927,1,13.8972,18,278.2999,0.008102,0.052354,0.0,0.0,Nov,1,2,3,15,Returning_Visitor,True,0
0,0.0,0,0.0,26,1104.5497,0.04165,0.066484,0.0,0.0,Oct,1,9,3,10,Returning_Visitor,False,0
0,0.0,2,65.7852,23,841.5194,0.024698,0.059161,0.0,0.0,June,6,5,7,11,Returning_Visitor,False,0
1,26.985,2,51.6152,24,321.0802,0.014344,0.033982,4.59422,0.0,May,1,2,1,5,Returning_Visitor,False,0
4,316.242,2,92.9129,8,127.6667,0.018998,0.068398,10.592357,0.0,Nov,1,5,3,2,Returning_Visitor,False,0
2,68.8017,1,21.4725,17,329.5821,0.038262,0.05901,0.0,0.0,Nov,1,1,1,5,Returning_Visitor,True,0
2,24.9699,1,29.3466,25,874.1106,0.019155,0.02427,5.372696,0.0,Nov,3,2,4,9,Returning_Visitor,False,0
3,31.1573,1,28.141,3,106.3284,0.049107,0.068115,0.0,0.0,Mar,1,1,3,6,Returning_Visitor,True,0
2,90.2829,1,2.9962,41,2427.388,0.0,0.0,2.048885,0.0,Oct,3,2,6,1,Returning_Visitor,False,0
1,11.2072,1,12.7491,20,995.9106,0.023533,0.02596,13.737915,0.0,Oct,3,2,3,9,Returning_Visitor,True,0
1,5.3625,0,0.0,21,593.5089,0.028234,0.057124,12.610922,0.0,Dec,3,1,3,6,Returning_Visitor,True,0
1,19.6469,0,0.0,5,140.9929,0.024962,0.105211,0.0,0.0,May,5,6,3,17,Returning_Visitor,True,0
8,155.1406,0,0.0,25,386.8262,0.005908,0.031087,0.0,0.6,Nov,4,1,1,4,Returning_Visitor,True,0
1,108.8571,0,0.0,32,1444.2419,0.021946,0.055861,12.382752,0.0,Sep,1,3,2,12,Returning_Visitor,False,0
2,45.3321,1,9.3997,9,167.0625,0.020945,0.074328,15.591733,0.0,Nov,5,8,1,17,Returning_Visitor,False,1
3,28.6949,1,12.4332,9,117.3364,0.039267,0.10473,0.0,1.0,Oct,1,1,3,10,Returning_Visitor,False,0
2,67.2577,0,0.0,32,604.8938,0.007907,0.013452,64.420135,0.0,Nov,4,10,1,18,Returning_Visitor,True,1
2,53.6962,2,73.176,17,425.5147,0.028948,0.043985,13.231024,0.0,May,2,3,1,15,Returning_Visitor,False,0
5,57.7128,0,0.0,15,552.1881,0.028149,0.054505,0.0,0.0,Mar,1,2,5,17,Returning_Visitor,False,0
3,50.0762,1,14.4342,74,2290.023,0.0,0.001418,51.765981,0.0,May,3,1,2,7,Returning_Visitor,True,1
2,63.3515,1,16.9479,13,77.149,0.032678,0.047031,0.0,0.2,Nov,3,2,4,1,Returning_Visitor,True,0
2,72.2034,0,0.0,39,6233.2284,0.014132,0.02882,20.078699,0.0,Mar,5,2,4,15,Other,True,0
0,0.0,0,0.0,16,1716.0348,0.00123,0.052504,0.0,0.0,Aug,2,6,3,15,Returning_Visitor,True,0
2,34.2887,2,69.1716,15,234.4758,0.010457,0.028417,4.503641,0.0,Dec,3,2,1,19,Returning_Visitor,False,0
4,64.5101,1,28.0865,67,1523.4237,0.0,0.0,2.760902,0.0,Nov,2,1,5,13,Returning_Visitor,True,0
2,33.5,0,0.0,28,2366.3909,0.03317,0.046951,0.0,0.0,Sep,2,1,2,11,New_Visitor,False,0
1,27.8581,0,0.0,11,232.7223,0.008866,0.066615,0.0,0.0,Nov,1,9,1,14,New_Visitor,False,0
3,69.7476,1,13.5211,11,70.6263,0.031847,0.049626,0.0,0.0,Mar,1,2,5,15,Returning_Visitor,False,0
1,15.6266,0,0.0,13,1086.1725,0.014219,0.076902,5.551208,0.0,May,4,2,5,1,Returning_Visitor,True,0
3,36.3394,2,29.4661,19,482.8412,0.027316,0.086146,5.771114,0.0,June,2,3,6,14,Returning_Visitor,False,0
0,0.0,1,12.126,12,328.947,0.026859,0.06799,0.0,0.0,Nov,3,1,5,5,Returning_Visitor,False,0
3,69.9955,0,0.0,7,413.8803,0.030791,0.076315,0.0,0.0,May,6,4,1,11,Returning_Visitor,False,0
3,70.6268,0,0.0,17,910.075,0.009329,0.062917,11.842876,0.0,Mar,3,2,5,5,Returning_Visitor,True,0
1,14.913,1,17.8961,18,478.1989,0.002706,0.045037,8.945469,0.8,Oct,3,1,1,10,New_Visitor,True,0
2,21.2476,0,0.0,35,1503.2721,0.0,0.009839,18.002873,0.0,May,3,1,2,4,Returning_Visitor,False,1
2,20.8358,0,0.0,43,529.4654,0.009691,0.0175,19.066708,0.0,Nov,2,2,1,18,Returning_Visitor,False,1
1,29.3462,1,12.3672,15,415.2353,0.013322,0.066509,0.0,0.0,May,2,3,1,12,Returning_Visitor,True,0
3,81.6866,1,19.456,47,1327.955,0.0,0.026158,41.758862,0.0,Nov,7,1,3,1,Returning_Visitor,False,1
3,91.1804,0,0.0,54,1085.7302,0.0,0.005587,61.247935,0.0,May,2,9,3,7,Returning_Visitor,False,1
5,133.1898,0,0.0,24,311.977,0.0,0.041398,4.441659,0.0,Nov,1,2,5,2,Returning_Visitor,False,0
3,88.8552,0,0.0,23,1765.0143,0.007593,0.059523,0.0,0.4,Oct,1,4,1,10,Returning_Visitor,True,0
0,0.0,1,6.6294,53,1299.5042,0.006706,0.009368,131.122342,0.0,May,1,1,2,5,Returning_Visitor,False,1
0,0.0,0,0.0,13,275.8868,0.036165,0.039142,0.0,0.8,May,3,2,3,15,Returning_Visitor,False,0
2,22.6486,1,11.5299,41,900.1535,0.0,0.0,46.929516,0.0,Nov,6,10,2,20,Returning_Visitor,False,1
1,10.9909,1,14.9999,2,129.4687,0.060359,0.088569,10.553581,1.0,May,4,1,1,11,Returning_Visitor,False,0
1,47.9593,0,0.0,13,389.1856,0.034971,0.060364,0.0,0.0,Oct,4,3,1,1,Returning_Visitor,False,0
0,0.0,0,0.0,5,216.3059,0.061954,0.117693,0.0,0.0,Mar,4,2,1,10,New_Visitor,False,0
2,84.6947,1,22.0071,25,1722.5014,0.0,0.053789,0.0,0.0,Nov,2,1,3,20,New_Visitor,False,0
2,74.4246,0,0.0,13,335.2857,0.0258,0.070885,3.399156,0.0,May,1,4,1,19,Returning_Visitor,True,0
2,9.918,2,46.3599,21,334.6139,0.01001,0.043761,0.0,0.0,Jul,2,1,7,11,Returning_Visitor,False,0
1,22.6,1,21.4278,11,204.3324,0.043021,0.064239,8.03113,0.4,Jul,5,1,4,13,Returning_Visitor,False,0
1,7.1364,0,0.0,19,747.5909,0.02837,0.079609,0.0,0.0,Mar,2,2,1,7,Returning_Visitor,False,0
1,44.1173,0,0.0,15,207.1818,0.025899,0.074573,0.0,0.0,May,4,1,1,14,Returning_Visitor,False,0
4,71.7931,1,32.1412,30,849.825,0.003107,0.041027,0.0,0.0,Nov,4,6,1,18,Returning_Visitor,False,0
3,132.6026,0,0.0,18,664.1586,0.005225,0.020615,0.0,0.0,Sep,1,1,6,4,Returning_Visitor,False,0
1,11.09,0,0.0,10,291.2789,0.042595,0.056549,0.0,0.0,Dec,2,6,1,19,Returning_Visitor,True,0
1,27.5756,1,24.806,19,378.89,0.028232,0.055234,2.018169,0.0,Nov,2,2,8,13,Returning_Visitor,False,0
1,41.0981,0,0.0,11,282.2895,0.009853,0.051333,0.0,0.0,Sep,2,2,9,2,Returning_Visitor,False,0
0,0.0,0,0.0,12,243.9069,0.030919,0.054456,0.0,0.0,Jul,1,9,1,11,Returning_Visitor,False,0
2,33.3987,0,0.0,20,453.3824,0.007517,0.044372,0.0,0.0,Dec,2,9,7,3,Returning_Visitor,False,0
6,177.0762,0,0.0,9,371.2855,0.030828,0.072014,0.0,0.0,June,3,4,2,19,Returning_Visitor,False,0
3,80.1322,1,21.4147,27,883.5473,0.0,0.03424,6.112757,0.0,May,3,3,2,19,Returning_Visitor,False,0
0,0.0,1,14.9846,29,304.4682,0.020362,0.03964,0.0,0.0,Nov,6,2,7,15,Returning_Visitor,False,0
0,0.0,0,0.0,7,217.4348,0.024112,0.080843,0.0,0.0,Dec,3,1,3,4,Returning_Visitor,False,0
1,12.7232,0,0.0,10,371.2692,0.024537,0.078485,0.0,0.0,May,3,1,4,17,New_Visitor,False,0
5,76.7458,0,0.0,78,1530.0606,0.0,0.0,17.424562,0.0,Mar,1,2,2,20,Returning_Visitor,False,1
2,55.6008,1,37.599,23,1211.4725,0.020818,0.044209,0.0,0.0,Aug,1,1,3,14,New_Visitor,False,0
5,51.1757,1,23.3184,59,2832.3321,0.0,0.000891,4.292499,0.0,Oct,2,2,5,11,Returning_Visitor,False,1
2,37.2945,1,17.8623,10,154.9176,0.040981,0.077524,0.0,0.0,May,3,2,1,7,Returning_Visitor,False,0
4,221.5958,1,25.8143,14,473.6971,0.011624,0.072473,0.0,0.0,Oct,1,2,9,12,Returning_Visitor,False,0
0,0.0,1,9.1878,8,324.849,0.028419,0.050355,27.629151,0.8,June,4,2,6,14,Returning_Visitor,True,0
1,7.1851,0,0.0,18,508.5474,0.012683,0.064118,60.815163,1.0,May,2,5,1,5,Returning_Visitor,False,0
0,0.0,1,20.647,24,1430.3443,0.015589,0.047134,0.0,0.0,Aug,1,1,4,20,New_Visitor,False,0
2,38.055,0,0.0,23,633.1188,0.004683,0.032753,13.279356,0.0,May,1,2,1,12,Returning_Visitor,False,0
2,35.2708,0,0.0,24,645.0992,0.03739,0.058981,0.0,0.0,Nov,3,2,5,7,Returning_Visitor,True,0
0,0.0,1,25.963,10,165.0225,0.041484,0.062607,20.18416,0.0,Feb,2,1,5,2,Returning_Visitor,True,0
1,13.1533,0,0.0,22,332.0734,0.036223,0.06867,0.0,0.0,Nov,1,2,1,4,Returning_Visitor,True,0
0,0.0,0,0.0,17,2809.0667,0.03619,0.051224,0.0,0.6,May,2,1,2,15,Returning_Visitor,True,0
1,18.2949,0,0.0,27,5522.1086,0.002378,0.027504,19.081107,0.0,Dec,1,3,4,7,Returning_Visitor,True,0
2,50.3729,3,82.6941,23,605.4032,0.0,0.026288,7.052004,0.0,Nov,2,6,4,4,Returning_Visitor,False,0
1,23.1916,0,0.0,32,2449.2087,0.0,0.016459,3.866882,0.0,May,6,1,1,16,Returning_Visitor,False,0
5,514.4589,1,31.0625,22,197.4554,0.020603,0.057503,7.594849,0.0,Dec,1,2,2,16,Returning_Visitor,False,0
2,16.7862,1,18.7704,24,596.5102,0.016757,0.033508,11.668287,0.0,May,2,5,3,2,Returning_Visitor,False,0
0,0.0,0,0.0,13,1092.6832,0.039562,0.12079,0.0,0.0,June,3,2,4,7,Returning_Visitor,False,0
2,37.6408,0,0.0,30,1137.4747,0.0,0.008343,11.180202,0.0,Nov,2,1,2,19,Returning_Visitor,False,0
1,42.3253,0,0.0,47,1455.8516,0.0,0.0,172.50665,0.0,Nov,1,2,2,3,Returning_Visitor,False,1
2,42.9713,2,50.1415,44,960.1186,0.0,0.013286,1.73608,0.0,Oct,2,1,1,15,Returning_Visitor,False,0
4,64.3494,4,344.6633,62,994.3592,0.0,0.000896,23.56055,0.0,Dec,4,2,7,8,Returning_Visitor,False,1
4,155.1128,0,0.0,10,215.4288,0.033689,0.061159,1.791804,0.0,May,4,12,1,13,Returning_Visitor,False,0
4,188.9181,1,45.2555,28,636.1999,0.026315,0.062963,1.877732,0.0,May,1,1,3,13,Returning_Visitor,False,0
2,50.0179,1,28.3086,9,305.8987,0.016424,0.073051,3.327023,0.0,Feb,7,6,1,4,Returning_Visitor,False,0
2,32.6371,0,0.0,14,551.6595,0.018467,0.043106,0.0,0.0,May,1,3,1,14,Returning_Visitor,False,0
3,63.2093,0,0.0,11,75.2413,0.045447,0.075409,0.0,0.0,Aug,1,1,4,11,Returning_Visitor,False,0
2,42.7773,0,0.0,10,275.9206,0.006379,0.045001,0.0,0.0,May,3,6,1,7,Returning_Visitor,False,0
2,13.1231,1,24.1125,15,255.8347,0.034388,0.067818,0.0,0.0,Jul,4,1,3,1,Returning_Visitor,False,0
1,18.8665,0,0.0,13,622.0876,0.014753,0.042306,0.0,0.0,Mar,1,9,4,20,Returning_Visitor,False,0
4,137.6849,0,0.0,21,436.4358,0.024611,0.042924,0.0,0.0,May,1,2,9,12,Returning_Visitor,True,0
1,7.2651,1,9.0485,17,329.917,0.00989,0.035443,13.01703,0.4,Oct,1,2,2,7,Returning_Visitor,True,0
5,198.5913,1,12.0303,28,945.4211,0.029167,0.04282,42.17466,0.0,Mar,2,1,1,6,New_Visitor,False,1
4,97.7223,0,0.0,30,1998.8561,0.026308,0.052062,0.0,0.0,Oct,2,8,2,7,Returning_Visitor,False,0
3,29.3246,0,0.0,20,576.6058,0.030467,0.057893,9.939856,0.0,Nov,2,4,1,11,Returning_Visitor,False,0
5,113.4888,0,0.0,27,704.6808,0.032103,0.039574,0.0,0.0,Jul,1,2,3,19,Returning_Visitor,False,0
6,236.0236,1,49.2622,34,752.121,0.011595,0.021331,0.0,0.0,Nov,1,4,2,8,Returning_Visitor,False,0
1,23.0829,0,0.0,22,818.5321,0.007072,0.051517,0.0,0.0,Dec,3,2,2,17,Returning_Visitor,False,0
2,40.2476,0,0.0,20,543.0074,0.011818,0.043836,11.04575,0.0,Mar,1,2,5,9,Returning_Visitor,False,0
6,81.7175,1,36.7396,79,5677.003,0.0,0.0,49.51373,0.0,Sep,1,2,2,11,Returning_Visitor,False,1
4,92.0013,1,17.1284,11,118.9572,0.001283,0.077563,0.0,0.0,May,1,1,5,12,Returning_Visitor,False,0
3,93.3927,0,0.0,25,522.7417,0.001857,0.023434,109.691635,0.0,May,2,1,5,18,Returning_Visitor,False,1
1,12.3636,0,0.0,17,157.4412,0.023536,0.060467,27.934775,0.0,Aug,5,2,2,20,Returning_Visitor,False,0
1,51.7888,0,0.0,5,23.2763,0.03348,0.08509,0.0,0.0,Oct,1,1,2,12,Returning_Visitor,False,0
4,189.5283,0,0.0,8,247.2687,0.049217,0.096273,0.0,0.0,Nov,1,6,1,20,Returning_Visitor,True,0
2,27.5116,0,0.0,8,165.5488,0.021945,0.094093,0.0,0.0,Oct,4,2,5,9,Returning_Visitor,True,0
4,129.3627,2,41.9845,29,531.3437,0.002079,0.036945,0.0,0.0,Nov,3,1,5,13,Returning_Visitor,False,0
2,15.274,0,0.0,9,237.5687,0.032009,0.060466,0.0,0.0,Jul,2,3,1,18,Returning_Visitor,True,0
0,0.0,0,0.0,12,387.8141,0.00522,0.037624,0.0,0.0,Mar,1,3,1,3,New_Visitor,False,0
0,0.0,1,10.7073,12,74.0146,0.025805,0.052974,0.0,0.0,Feb,2,2,5,16,New_Visitor,False,0
0,0.0,0,0.0,10,644.8454,0.020558,0.05683,0.0,0.4,June,7,6,1,1,Returning_Visitor,False,0
2,44.5594,0,0.0,6,101.2758,0.019965,0.063532,0.0,0.0,Oct,3,3,5,2,Returning_Visitor,False,0
1,7.5704,1,16.2536,28,603.9523,0.024033,0.037673,25.28783,0.0,Mar,4,3,1,20,Returning_Visitor,False,0
0,0.0,0,0.0,12,448.6559,0.045494,0.086849,0.0,0.0,May,2,2,3,2,Returning_Visitor,True,0
2,35.1177,0,0.0,20,489.2933,0.019274,0.069285,23.645889,0.0,May,1,3,1,13,Returning_Visitor,False,1
5,150.9326,0,0.0,7,241.2838,0.055126,0.121206,0.0,0.0,Jul,1,1,1,13,Returning_Visitor,False,0
3,37.7983,0,0.0,36,1794.8707,0.007466,0.056888,49.741577,0.0,May,4,1,3,12,Returning_Visitor,False,1
0,0.0,0,0.0,30,2095.6664,0.0,0.028903,52.728121,0.0,Mar,2,2,6,2,Returning_Visitor,False,0
1,32.1887,0,0.0,19,1640.4096,0.019721,0.066142,0.0,0.0,Feb,1,3,3,1,Returning_Visitor,False,0
0,0.0,0,0.0,18,911.9017,0.03092,0.080783,0.0,0.0,May,3,1,1,1,Returning_Visitor,False,0
2,51.5251,0,0.0,9,686.8007,0.030946,0.062803,0.0,0.0,June,8,2,3,19,New_Visitor,False,0
5,254.2873,1,15.4178,69,1544.2165,0.009491,0.013004,8.706969,0.0,Nov,2,1,1,15,Returning_Visitor,False,0
3,103.3122,0,0.0,28,426.2048,0.017865,0.025396,4.270716,0.0,May,1,2,3,4,Returning_Visitor,False,0
1,18.0904,0,0.0,9,822.819,0.007267,0.051381,0.0,0.0,June,2,1,1,10,New_Visitor,False,0
1,15.585,1,45.3837,27,693.6186,0.00728,0.04031,14.33622,0.0,Jul,2,1,5,11,Returning_Visitor,False,0
1,9.0631,0,0.0,11,240.4348,0.016818,0.06753,21.721467,0.0,Sep,2,1,6,8,Returning_Visitor,False,0
2,33.9932,0,0.0,25,186.3754,0.00042,0.073877,0.0,1.0,May,8,1,4,7,Returning_Visitor,False,0
1,7.5139,0,0.0,7,425.5838,0.030745,0.069483,0.0,0.0,Mar,2,6,2,3,Returning_Visitor,False,0
4,102.1119,0,0.0,34,330.5783,0.001397,0.001661,37.830702,0.0,Nov,1,1,6,8,Returning_Visitor,False,1
2,90.8443,0,0.0,9,390.4249,0.032752,0.086906,0.0,0.0,Dec,8,1,2,1,Returning_Visitor,False,0
0,0.0,0,0.0,17,539.2853,0.007636,0.08716,0.0,0.0,May,3,1,2,7,Returning_Visitor,False,0
2,12.0674,0,0.0,15,535.4906,0.007512,0.066946,0.0,0.0,Jul,1,2,1,15,New_Visitor,True,0
1,23.5491,0,0.0,5,257.6503,0.049688,0.104449,0.0,0.0,Feb,1,7,6,6,Returning_Visitor,False,0
1,21.5756,3,92.3063,5,283.2364,0.014005,0.051878,0.0,0.8,Mar,2,5,1,20,New_Visitor,False,0
2,32.7294,0,0.0,7,733.7323,0.043617,0.100075,0.0,0.0,Mar,1,1,8,6,New_Visitor,False,0
3,47.7352,2,21.8565,17,305.3852,0.013441,0.028338,0.0,0.0,Oct,3,2,5,18,Returning_Visitor,False,0
1,21.7541,2,26.0199,19,1041.0133,0.034869,0.070747,8.31602,0.0,May,1,10,6,2,Returning_Visitor,False,0
3,25.2743,2,38.3515,39,620.397,0.012098,0.018924,2.637457,0.0,Mar,1,1,3,12,Returning_Visitor,False,0
4,233.4296,0,0.0,5,160.6333,0.023679,0.065794,0.0,0.0,Feb,1,5,1,1,Returning_Visitor,False,0
0,0.0,0,0.0,5,149.4806,0.031123,0.098446,0.0,0.0,Feb,4,4,3,10,Returning_Visitor,False,0
4,305.1105,0,0.0,37,1173.235,0.01202,0.033345,9.590283,0.0,May,1,7,6,9,Returning_Visitor,False,0
0,0.0,0,0.0,9,111.9704,0.029214,0.064466,0.0,0.0,June,2,10,2,2,Returning_Visitor,False,0
1,21.3906,0,0.0,21,1623.5525,0.017669,0.052332,13.221204,0.0,Jul,4,1,1,2,Returning_Visitor,True,0
2,41.5471,0,0.0,16,855.9428,0.022209,0.071317,0.0,0.0,May,1,2,3,15,Returning_Visitor,False,0
2,26.5748,0,0.0,17,670.2035,0.015981,0.045605,36.234828,0.0,May,5,1,1,7,Returning_Visitor,False,1
0,0.0,2,70.0134,22,971.8928,0.0,0.004018,0.0,0.0,Nov,3,1,5,5,Returning_Visitor,False,0
2,62.0878,0,0.0,15,796.2493,0.020624,0.043148,0.0,0.0,May,1,3,4,5,Returning_Visitor,False,0
1,20.1697,0,0.0,17,1396.5396,0.005918,0.072515,0.0,0.0,May,8,5,1,10,New_Visitor,False,0
6,129.009,0,0.0,6,429.116,0.02388,0.076247,10.66597,0.0,Nov,4,2,1,10,New_Visitor,False,0
1,27.1454,0,0.0,16,965.0898,0.018648,0.055392,0.0,0.0,Sep,1,3,5,16,Returning_Visitor,False,0
1,22.5687,1,18.4037,14,221.8863,0.020706,0.050572,0.0,0.0,May,4,1,1,13,Returning_Visitor,False,0
3,51.7854,0,0.0,41,1092.4193,0.0,0.024613,101.926595,0.8,May,2,1,3,14,Returning_Visitor,False,1
1,36.4355,1,18.5602,22,502.7074,0.013759,0.052279,0.0,0.0,Mar,5,1,3,8,Returning_Visitor,False,0
3,169.4902,0,0.0,22,983.3001,0.025122,0.058578,0.0,0.0,Mar,2,3,3,19,Returning_Visitor,False,0
1,22.0399,0,0.0,6,152.6128,0.037773,0.080401,0.0,0.0,Nov,4,1,1,10,Returning_Visitor,False,0
2,78.1796,0,0.0,9,316.584,0.0223,0.068103,0.0,0.0,Jul,4,1,2,17,Returning_Visitor,False,0
0,0.0,0,0.0,20,502.4188,0.016923,0.037225,12.727291,0.0,Mar,4,1,5,20,Returning_Visitor,False,1
4,105.17,0,0.0,12,178.3786,0.008329,0.069527,0.0,0.0,Mar,1,1,5,15,Returning_Visitor,False,0
0,0.0,0,0.0,8,80.6124,0.046091,0.073607,21.236828,0.0,May,3,2,2,9,New_Visitor,True,1
1,27.3823,2,25.6837,30,588.7952,0.009437,0.030484,0.0,0.0,May,5,1,1,20,Returning_Visitor,True,0
1,76.9221,1,14.8913,34,590.8392,0.022297,0.029906,5.96166,0.6,June,6,1,3,9,Returning_Visitor,False,0
2,31.0189,0,0.0,8,379.403,0.029562,0.066775,1.876309,0.0,May,3,1,3,2,New_Visitor,False,0
4,78.6708,1,30.928,18,452.3193,0.0,0.019988,0.0,0.0,Nov,1,3,6,12,Returning_Visitor,True,0
2,38.4867,0,0.0,6,182.0995,0.030744,0.096706,0.0,0.6,Oct,4,1,5,12,Returning_Visitor,True,0
3,31.7636,0,0.0,42,1502.4328,0.0,0.025547,73.562209,0.0,Nov,1,1,2,1,Returning_Visitor,True,1
4,54.6885,1,5.0505,93,4478.5624,0.0,0.0,45.510357,0.0,Nov,3,1,4,18,New_Visitor,False,1
2,43.1219,0,0.0,13,150.9153,0.018123,0.053758,8.51196,0.0,Nov,2,9,3,10,Returning_Visitor,False,0
1,19.4555,0,0.0,12,332.8307,0.039711,0.077375,0.0,0.0,Dec,4,2,1,17,Returning_Visitor,False,0
3,142.2015,0,0.0,13,334.9615,0.014746,0.036814,0.0,0.2,May,2,1,1,1,Returning_Visitor,False,0
3,100.4283,0,0.0,21,409.4953,0.009849,0.061806,32.687078,0.0,Mar,2,2,4,6,Returning_Visitor,False,1
3,20.5039,0,0.0,17,639.6797,0.0,0.010108,14.069609,0.0,Mar,4,5,5,6,Returning_Visitor,True,0
1,19.5762,2,83.9406,21,482.9567,0.038428,0.095679,16.987848,0.0,Aug,1,2,4,17,Returning_Visitor,True,0
0,0.0,0,0.0,1,40.061,0.053394,0.10651,0.0,0.0,Sep,2,2,2,16,Returning_Visitor,False,0
1,30.5208,0,0.0,17,1215.4015,0.012335,0.060879,0.0,0.0,Mar,4,1,3,1,Returning_Visitor,False,0
4,301.4061,2,28.8745,31,613.8876,0.008733,0.037839,21.143343,0.0,Nov,1,2,1,5,Returning_Visitor,False,0
0,0.0,0,0.0,6,139.5381,0.016313,0.048294,0.0,0.0,Nov,1,1,4,4,Returning_Visitor,False,0
0,0.0,2,44.3929,3,71.1831,0.046781,0.090342,0.0,0.0,Aug,4,1,2,10,Returning_Visitor,False,0
0,0.0,0,0.0,11,143.9527,0.038809,0.053983,0.0,0.0,May,4,7,2,15,Returning_Visitor,False,0
2,44.7501,0,0.0,25,416.387,0.006294,0.030009,24.540321,0.0,Mar,1,2,2,14,Returning_Visitor,True,0
0,0.0,1,12.9641,19,753.6865,0.015,0.061313,42.529292,0.0,May,2,1,1,2,New_Visitor,False,0
1,5.748,0,0.0,26,2677.7603,0.021276,0.047624,0.0,0.0,Mar,1,2,2,20,New_Visitor,False,0
2,23.4104,0,0.0,9,300.5428,0.041635,0.056167,0.0,0.4,Aug,7,6,3,19,Returning_Visitor,False,0
3,82.6009,0,0.0,4,111.2168,0.051331,0.091943,0.0,0.0,May,2,2,1,13,Returning_Visitor,True,0
1,7.0923,1,12.7315,48,757.9971,0.011467,0.024347,68.04624,0.2,May,1,2,2,19,Returning_Visitor,False,1
3,60.3179,0,0.0,33,1161.2389,0.0,0.017747,53.132221,0.0,May,4,2,9,18,Returning_Visitor,False,1
3,62.4644,0,0.0,19,294.4359,0.01379,0.071896,0.0,0.0,Jul,3,2,2,18,Returning_Visitor,False,0
2,9.5443,1,12.8808,30,482.6575,0.040275,0.059125,3.876908,0.2,May,3,5,2,5,New_Visitor,False,0
1,22.1902,1,5.2944,20,608.8477,0.020725,0.074915,1.538899,0.0,Dec,2,1,3,13,Returning_Visitor,False,0
2,58.8497,0,0.0,9,256.6212,0.017004,0.071116,34.293864,0.0,Feb,2,3,2,2,Returning_Visitor,False,0
1,11.5152,1,10.6212,42,1014.0394,0.0007,0.012889,0.0,0.0,Nov,1,2,1,1,New_Visitor,False,0
2,11.1741,1,13.2577,9,497.4803,0.042689,0.079503,0.0,0.0,Feb,2,1,5,10,Returning_Visitor,False,0
0,0.0,1,37.7267,3,70.438,0.031696,0.064949,0.0,0.0,May,2,1,5,20,Returning_Visitor,False,0
1,19.4852,1,14.3283,20,487.1267,0.020719,0.039765,4.48584,0.0,Dec,2,5,5,12,Returning_Visitor,False,0
1,11.9136,2,54.8,5,221.5924,0.045065,0.065813,0.0,0.0,Oct,6,1,1,19,Returning_Visitor,False,0
1,15.3316,1,32.8244,19,1160.5119,0.022985,0.047957,0.0,0.0,Sep,3,1,3,7,New_Visitor,False,0
4,290.6784,0,0.0,13,190.3003,0.037017,0.094283,0.0,0.0,Oct,4,1,2,14,Returning_Visitor,False,0
0,0.0,1,14.1145,13,529.6611,0.044327,0.080614,1.643302,0.8,May,3,2,4,15,Returning_Visitor,False,0
2,40.1975,1,26.6756,15,452.4945,0.011615,0.054386,0.0,0.0,Nov,2,1,4,2,Returning_Visitor,False,0
2,41.6724,1,12.8369,5,175.7856,0.037625,0.089328,0.0,0.0,Mar,2,1,2,12,New_Visitor,False,0
2,50.8021,0,0.0,12,246.2466,0.023635,0.07008,0.0,0.0,Nov,2,2,5,17,Returning_Visitor,True,0
4,18.8968,0,0.0,18,601.8225,0.023127,0.063118,0.0,1.0,Dec,1,4,4,12,Returning_Visitor,True,0
3,34.8839,0,0.0,26,762.9439,0.03239,0.050728,0.0,0.0,Nov,2,1,5,18,Returning_Visitor,False,0
0,0.0,0,0.0,6,319.1507,0.053089,0.117728,0.0,0.0,Oct,1,1,4,18,New_Visitor,False,0
1,31.7534,0,0.0,13,762.0717,0.004672,0.046984,6.112031,0.0,Sep,1,2,5,20,Returning_Visitor,False,0
1,9.5079,0,0.0,12,183.9083,0.021466,0.092662,0.0,0.0,June,7,4,3,4,Returning_Visitor,False,0
5,189.8801,0,0.0,18,988.9886,0.00574,0.054341,1.029437,0.0,May,2,2,3,13,New_Visitor,False,0
2,42.6684,1,11.9453,23,1119.3802,0.0,0.024445,30.19616,0.0,Nov,1,1,1,7,Returning_Visitor,False,0
